Web Dev
8,65,"program somebody calls user user pick up, program check microsoft / google calendrer user middle event meeting , automatic notification sent telling person originally called user likely available",-1,0
8,74,Task Manager Web Application,-1,0
8,76,ARC/CRCE Crowd Tracker,-1,0
9,187,"app focused helping students UIUC find study groups. use interface similar tinder help find peers classes, share interests, etc. helps build connections community.",-1,0
9,88,"website keeps track new articles posted major news outlets across political spectrum, uses language processing identify objective versus politically-biased statements, uses information create objective summary based articles.",-1,0
9,95,"""UIUC Food"" mobile application (based Python backend), linked various restaurants Champaign-Urbana area, would use ML specifically recommend restaurants based one's particular eating tastes (i.e. restaurant reviews left app, views similar reviewers related restaurants).",-1,0
9,82,interesting mobile app helps people increase knowledge birds,-1,0
9,146,"project aim developing mobile app detect manage syndrome. one stop shop syndrome patients. app provide facilities detection diagnosis syndrome ways managing syndrome. also connect patients syndrome other, make app safe syndrome patients. app also recommend doctors consult according district location patient in.",-1,0
9,172,CampusTutor - mobile app connects tutors students college campus.,-1,0
10,116,WebScraping Sentiment Analyser,-1,0
10,165,"""Musically"" (different idea behind app, TikTok)- Program gives users ability enter song choice receive playlist back similar style music utilizing machine learning algorithms analyze song styles create playlist",-1,0
10,123,"Trip Itinerary Website - website helps users plan trip based selected location, duration trip, number total guests. website give user activities popular attractions see rough estimates much cost per guest.",-1,0
10,126,Automatic YouTube Playlist Downloader. Could used students self learning YouTube videos. Downloading lectures creating playlists.,-1,0
10,160,"way connect small business owners developing third world countries like India, main stream consumer app.",-1,0
10,128,app tracks workouts gives reminders,-1,0
11,159,"""Hydration Station"", Java mobile program gives user notifications much drink water. Based inputted data like height, weight, activity, etc.",-1,0
11,145,"App includes apartments available rent students, info features more. Filters possible apartments based location relative classes based major, prices willing pay, features. Could also respond user input linked reviews apartment.",-1,0
11,115,"Create application act centralized hub events UIUC campus. Students faculty use app post raise awareness certain events held campus, well communicate event coordinators ask and/or answer questions events.",-1,0
11,154,app shows allergy-friendly restaurants area,-1,0
11,158,list,-1,0
12,358,"real time multiplayer version sliding block puzzle game. goal game rearrange blocks get specific configuration. player solves first, wins. web application could also give user variety puzzles choose from.",-1,1
12,26,"first project idea create game two cats, controlled one player, unique opposite special ability, attract/pull magnets able become bigger/smaller.",-1,1
12,276,solver Connect 4,-1,1
12,334,"Card game- Make card game somewhat like Hearthstone Magic (but much simpler, obviously). I'm sure would feasible new CS student would pretty basic, like idea.",-1,1
12,142,"""T E R ' D"" (Game Development) (Java) Originally web animation, idea stickman finds middle giant game Tetris tries avoid crushed falling blocks.",-1,1
12,72,slg game like Civilization fantasy background,-1,1
13,81,solver Poker gives pre-flop playing suggestions,-1,1
13,296,VR Maze Simulation AI add challenges things towards way make harder complete course. course also randomly change paths front make hard complete.,-1,1
13,353,Dice game,-1,1
13,4,simple game.,-1,1

Mobile Dev
1,205,app make pdfs accessible,-1,-1
1,186,want design website gather resources quantum physics.,-1,-1
1,129,"Mobile app connects college students campus based needed items. instance, selling i-Clickers used textbooks could common one. Another one could game day tickets clothes.",-1,-1
1,198,Dating app requires real time pictures like real,-1,-1
1,202,Web app gamifies menial tasks,-1,-1
1,239,Plant identifier clone,-1,-1
2,246,"idea education app (either web app mobile app) would make easier learn concepts. Users could tell app concept want learn. app would display responses multiple sources, response ChatGPT, videos YouTube, articles Google, lessons Khan Academy, etc.",-1,-1
2,247,creating forum people share photos dormitory cafeteria food,-1,-1
2,73,StutterOn free speech therapy tool provides stuttering therapy resources cannot access free.,-1,-1
2,275,Automatic Cycling Tracker app automatically detects users start/stop bike rides logs rides.,-1,-1
2,62,Mapping restaurant day-to-day excess food they're required throw homeless shelters/etc,-1,-1
2,162,"app takes picture receipt, splits bill based upon conditions user wants. Different conditions would - split entire bill equally (people would use calculator though), split based items different people ordered, splitting tax/tip evenly based percentage person took bill?",-1,-1
3,318,Mood Tracking App - app users check track mood. able record feelings take notes felt day track mood time. app notify user specific time end day input data day.,-1,-1
3,40,"Space Trucker Game - Make deliveries across galaxy also coming across random encounters. 2D, layout sound design Papers Please - esque.",-1,-1
3,39,Old Indian movies recommendation application,-1,-1
3,38,"recipe app list items fridge pantry, generates list possible recipes make ingredients.",-1,-1
3,326,decision maker: helps users make decisions creating pro con list storing past decisions,-1,-1
3,330,"Design intelligent Traffic control system. system focus incoming cars would debate lights set green red, order make roads much smoother hopefully quicker minimized traffic. also focus bystanders giving also equal opportunity get need go.",-1,-1
4,332,app could bridge gap volunteers nonprofit organizations need support.,-1,-1
4,367,Gift Recommender - application analyzes friends relatives social media accounts suggests specific products would like receive gifts.,-1,-1
4,305,"want utilize project reducing stress way, I'm completely sure would look like. However, know would begin determining ways treating stress online.",-1,-1
4,136,"think would cool app makes playlist based workout person going. app would tailored workout's type, length, level difficulty. instance, light job would different list songs sprint. Also, person weights, could use playlist includes number songs number sets song switches every time person starts new set. could indicated app either voice detection, touch screen, press button, time.",-1,3
4,263,website generates music recommendations based book reading genre,-1,3
4,132,Full-featured web desktop chat application integration platforms,-1,4
5,176,application suggests adding events calendar reminder list based information email inbox subscribed/selected groups user receives,-1,0
5,252,UIUC RSO app. app provide place RSOs upload information users discover RSOs outside quad day.,-1,0
5,324,"mobile app helps people decide go eat. either random generator restaurants user puts in, app takes location far willing travel randomly picks restaurant given preferences.",-1,0
5,328,app lets insert classes create to-do lists them.,-1,0
5,181,Self-Service Registration schedule generator tool picking classes based wide list user preferences.,-1,0
5,294,Calendar Organizer clubs commitments App website students access meeting schedules variety clubs campus. Students add clubs calendar add calendar app google calendar apple calendar.,-1,0
6,6,project would application uses transit information personal calendar show spatial representation planned day find optimal travel times/methods take event.,-1,0
6,97,"Bus Alarm ever disembarked wrong station overslept bus? ""Bus Alarm"" app solve problems! ""Bus Alarm"" app connected metro system wakes arriving destination.",-1,0
6,124,project would mobile application helps students become procrastinator. would calendar daily reminder. Students able make to-do list add check duties. would also help focus get study time using pomodoro timer sends alert leave app get back work.,-1,0
6,51,"project idea based project worked team high school competition. demo made competition made public, project could become web application publicly accessible larger impact. project would data visualization dashboard shows disparities voter turnout. visualization would consist map US, split states. default, states would shaded according overall voter registration (with darker shading indicating higher registration percentage). Users could also look voter turnout ease-of-voting instead registration. Toggles would included users fine-tune population looking race, gender, age. example, user choose look state’s Latinx African American populations look state’s female population. toggles, users look demographics great precision. example, user could look something specific ease-of-voting female African American population 18-24 years old.",-1,0
6,14,"Rich, hot cousin Notion Google Calendar. aka Notion GCal better. way track assignments/events/tasks view easily.",-1,0
7,33,Paper Trading Web App: platform functionality real investing website uses fake money. app would allow user actively manage portfolio execute trades real-time simulated environment.,-1,1
7,267,Cthulhu style rouge card game,-1,1
7,333,Stock Market Simulator,-1,1
7,9,something neural networks possibly game dev.,-1,1
7,237,"game puts ""player"" series scenarios similar ""prisoner's dilemma."" scenario player ""partnered"" program randomly decides whether act self interest interest ""group"". there, program record whether player acted self depending scenario.",-1,1
7,75,"3D Modular Weapon System video games system would target primarily game developers, would asset could add projects help design construct weapons games. would allow user customize weapons adding/taking away attachments, would affect stats weapon actual mechanics weapon functions.",-1,1
8,185,would like make 2D adventure game,-1,1
8,133,platforming game 4 players try grab coins certain level.,-1,1
8,368,"want create AI/ML project sports, use previous statistics games analyze players' different teams strengths weaknesses assess individuals top performers upcoming 2023 Cricket World Cup along figuring teams win game, even NBA championship.",-1,1
8,317,Basketball Simulator - program uses information players team simulates game team league.,-1,1
9,63,"Swaps: website app students could swap clothes, accessories, appliances fit them/they using, like centralized form thrifting.",-1,2
9,310,"application matches different students campus based study habits, courses, majors help find study partner even study group.",-1,2
9,266,chrome extension links moodle canvas help university students connect people based niche problems may have.,-1,2
9,303,Scholarship Matching Website,-1,2
9,372,"website serves online platform mental health. includes mental resource section, potentially art section users essentially practice limited form art therapy, audio files meditation links, etc.",-1,2
9,50,"UIUC specific used school materials mobile application (similar facebook marketplace, ebay, etc.) UIUC students post used things sale",-1,2
10,110,"Involving school, believe needs better way reach others regarding organizations, clubs, volunteering, news, etc, public visually appealing way compared list clubs website, posters around campus, hopefully spread word.",-1,2
10,230,"plagerization checker, utilize powerful ability python acquire informations internet check students plagerized other's work internet.",-1,2
10,113,"All-Included Education Website free education website made community community. Ideally, cover fields learning possible, CS music history quantum physics. community contribute making account, verify verified person field, make learning blogs videos website!",-1,2
10,248,"Peer2Peer - Matching people need online tutoring help, people tutor",-1,2
11,93,Playlist Enhancer- program observes current playlist finds recommendations similar artists similar genres music.,-1,3
11,342,second idea creating music recommender systems. involves detecting kind music user likes developing recommendations playlists person listen based like.,-1,3
11,241,"TuneGenius: Create music genre classification model using machine learning. Allow users input songs, system predicts genre. Additionally, build recommendation system suggests songs playlists based users' genre preferences.",-1,3
11,221,second project idea create app receive sound inputs tell musician they're tune also option take pictures sheet music show play notes selected instrument diagrams. would probably start piano add instruments later.,-1,3
11,346,"project would movie recommendation engine. Based certain parameters genre, length, more, engine would recommend movies might fit taste. project would powered iMDB. like like movie, iMDB's similar movie system find push away movies like that, depending picked.",-1,3
11,311,Hooked: app stay hooked favourite songs,-1,3
12,11,Real-Time ASL Translation App,-1,4
12,7,AI powered chat filter,-1,4
12,274,Gamification life,-1,4
12,67,"AI-Powered Language Learning Application - project, would create AI-powered learning application enhances language acquisition adults/children developing/underdeveloped countries. would offer features like speech recognition pronunciation correction, personalized language learning plans/exercises, translation assistance, progress tracking. make language learning effective engaging.",-1,4
12,161,"WebRTC based video call, chat, file-sharing service end-to-end encryption two (or more) clients.",-1,4
12,370,Programming drones deliver packages,-1,4
13,13,application used identify different flora hazard levels camera.,-1,5
13,279,"skincare website analyzes ingredients skincare products help find routine products already have, tells ingredients products incompatible react badly.",-1,5
13,271,Fruit sightings - shows students find fresh produce campus.,-1,5
13,177,"app tracks user data analyzes determine journey sustainability. part app providing information sustainability - connecting current news topic, providing resource lists journals users track. journals another part users view results took reduce carbon footprint. use APIs provide map allows suers see recycle/other centers promote sustainability like thrift stores such.",-1,5
13,302,"app marks locations various restrooms world map. People use locate get directions nearest restroom matter are. also check quality restroom, case feel discomfort certain conditions smells.",-1,5
13,149,"Environmental Monitoring Dashboard: Software scrapes/access environmental data (air quality, weather, etc.) visualizes user. form website app.",-1,5

App Dev
1,15,"first project idea UIUC event locator. would basically able go list events held day (RSOs, Office hours, Info Meetings, etc). find event details (time, location, bus) one place.",-1,0
1,188,"app uses data science optimize sleep. Users would able enter details like age, weight, height, sleeping patterns day. app use users' past sleeping patterns calculate user's sleep debt determine right time user sleep.",-1,0
1,379,Alarm clock test formulas (for android? never used apple),-1,0
1,191,"sort productivity application, potentially including features like todo list, access calendar accounts (g-calendar, apple calender) wrapped form farming simulator game (inspired stardew valley).",-1,0
1,192,"want make something modify Spotify app adding lots features. example, able add folder covers. Creating automatic playlist recently added 50 songs recently played 50 songs. Color/background customization app. Lastly, custom tagging system playlists.",-1,0
1,196,create neural network.,-1,0
2,207,"data science project, aim detect signs Parkinson's disease analyzing voice recordings individuals. Using ML develop accurate predictive model early disease detection diagnosis.",-1,0
2,208,application allows physically impaired users type operate computer using facial movements.,-1,0
2,209,"mobile app that's kind like period tracker showers, add friends compete them. ""by engineers, engineers"" type deal yknow",-1,0
2,213,Daily Wear web app helps user decide wear day recording clothes arranging combinations certain basic fashion rules mind. (E.g. make whole combination color there's obvious change texture pattern clothes),-1,0
2,220,"Web design based kotlin, java, python lost found",-1,0
2,228,"Backpacking Trip Planner: platform allows user chart desired hiking route, either choose campsites allow program choose them. program generate separate, detailed itinerary day includes start finish locations, distance traveled, elevation chart, weather report, additional information user wants add, contained convenient report.",-1,0
3,231,"project would use machine learning algorithms detect embers wildfires. Detecting embers wildfires important aids detection wildfires, also prediction potential prevention future expansion fire.",-1,0
3,235,Best Walks App - Users record share paths favorite walks.,-1,0
3,244,app website measure wait time restaurant dining hall UIUC. opportunity make larger scale apply different universities.,-1,0
3,183,"project aims develop AI-powered travel recommendation system helps users discover unconventional less-known travel destinations, providing personalized travel itineraries tips.",-1,0
3,281,Advanced AI chater Turning form text inputs outputs ChatGPT video inputs outputs,-1,0
3,284,Fake News Detector: Recognize fake news analyzing sources data.,-1,0
4,295,music recommendation project identify tone songs musics several categories users choose according current feeling music preference.,-1,0
4,308,"Differentiate instrument! application identify sound instruments, put music sheet, potentially convert sound different instrument",-1,0
4,309,social media user post one photo one song per day.,-1,0
4,319,project application based fitness health. able find suitable workout routine users. Users able schedule plan diet based goals current status.,-1,0
4,323,Get list recipes display UI,-1,0
4,329,Analyzing effect misinformation campaigns adversaries nation states tweets subsequent reaction citizens.,-1,0
5,344,"Nonprofit Impact Tracking: Website allows non-profits submit impact data (People helped, money raised, etc.) database. database show organization information homepage. hidden key provided organization submission used edit impact information later on.",-1,0
5,350,"Stock Price Prediction Mobile App: ""Stock Price Prediction Mobile App"" project aims develop mobile application (available iOS Android) assists users predicting future stock prices given company stock symbol. app collects historical stock price data, pre processes analyzes using machine learning techniques, provides users predictions visualizations. Key features include real-time data fetching, data preprocessing, machine learning model integration, user-friendly interface, performance evaluation. project empowers users make informed investment decisions offering accessible stock price predictions, making valuable tool novice investors looking enhance stock market knowledge.",-1,0
5,351,app allows users rank dining hall food options uses ranking determine menus overall dining hall ranks certain days depending food offering.,-1,0
5,354,Fake news detector. Python program helps online news readers find sources credible fake.,-1,0
5,359,"Headlines Trend lines: app able web-scrape article headlines various news sites help determine public opinion company, products, people. Based news, trend predicted company's stock price (positive negative).",-1,0
5,360,"""RideShare"" - program enables users connect people willing drive another individual long distances split gas money (one person posts trip car people may request rideshare save gas expenses, split costs)",-1,0
6,374,"UIUC Forum (mobile app) mobile app allow people UIUC share write experiences would like share others, experiences buildings, restaurants, apartments, purchased items, anything. Moreover, used group people advertise themselves, projects, events, RSO, anything. Every users required provide verifiable evidence contents sharing.",-1,0
6,282,program helps individuals keep date astronomy field. Event notifcation daily fun facts keep interested.,-1,0
6,178,"Homework tracker program calendar sorts input homework program give custom announcements, organize work, give feedback effective time spent.",-1,0
6,189,Campus Restaurant Generator,-1,0
6,381,Maybe application,-1,0
6,69,"interesting project would something similar software product J.P. Morgan use trading desk. called Perspective seen here, open-sourced: https://perspective.finos.org/. Data visualization components gaining insight big data sources something versatile many cases, trading, spatial analysis, corporate consumer insight example. details specific use case determent later group. However, believe project would good simulation modern real-world project would entrain, complex front-end many customization, back-end high throughput high-frequency, potential cloud distributed implementation serviceability maintainability.",-1,0
7,77,Web scraping project analyze compare firms' financials.,-1,0
7,85,social media people like listen music.,-1,0
7,87,"Program helps users keep tracks assignments due dates. allows enter time required assignment according schedule notifies time available deadline. tasks color coordinated based high, medium, low importance.",-1,0
7,94,"Web/Mobile application helps user decide outfits augmented reality, computer vision, machine learning technologies..",-1,0
7,96,simple alarm clock mobile application alarm makes sounds phone connected earphone headphone.,-1,0
7,99,"Study spot locater Either mobile app website searching study spaces. filter search hours open (current time), level noise, distance current location, group study solo study, study resources (tutoring), charging, food allowed, etc.",-1,0
